run_id,theta,risk_aversion,discount_factor,rationality,vision_radius,pct_satisfied,movement_success_rate,mean_rent
82,0.21476785093545914,0.4253649733960629,0.6550149582326412,6.937043544836342,3,88.9908256880734,0.01834862385321101,0.6200803874220092
83,0.21476785093545914,0.4253649733960629,0.6550149582326412,6.937043544836342,9,86.60714285714286,0.026785714285714284,0.5895371188584182
84,0.773358317092061,0.24784708842635156,0.18214996811002493,6.738266023807228,8,91.59663865546219,0.01680672268907563,0.629418426212525
85,1.7916843369603157,0.24784708842635156,0.18214996811002493,6.738266023807228,8,88.98305084745763,0.025423728813559324,0.5766803552189976
86,0.773358317092061,0.3296268619596958,0.18214996811002493,6.738266023807228,8,86.84210526315789,0.05263157894736842,0.6713173953058346
87,0.773358317092061,0.24784708842635156,0.16542764753103256,6.738266023807228,8,87.17948717948718,0.03418803418803419,0.6260587118169261
88,0.773358317092061,0.24784708842635156,0.18214996811002493,3.3009467413648963,8,85.34482758620689,0.04310344827586207,0.6337789984085899
89,0.773358317092061,0.24784708842635156,0.18214996811002493,6.738266023807228,3,92.10526315789474,0.017543859649122806,0.6453464128536864
90,0.773358317092061,0.3296268619596958,0.16542764753103256,3.3009467413648963,3,89.74358974358974,0.03418803418803419,0.6014527634058262
91,1.7916843369603157,0.24784708842635156,0.16542764753103256,3.3009467413648963,3,86.60714285714286,0.05357142857142857,0.5388975467605271
92,1.7916843369603157,0.3296268619596958,0.18214996811002493,3.3009467413648963,3,88.69565217391305,0.034782608695652174,0.5947653861250957
93,1.7916843369603157,0.3296268619596958,0.16542764753103256,6.738266023807228,3,83.33333333333333,0.05263157894736842,0.649330872837917
94,1.7916843369603157,0.3296268619596958,0.16542764753103256,3.3009467413648963,8,81.57894736842105,0.06140350877192982,0.6317070663424674
95,1.7916843369603157,0.3296268619596958,0.16542764753103256,3.3009467413648963,3,89.28571428571429,0.044642857142857144,0.6212414860713898
96,0.8988081123679876,0.6779954619705677,0.584845676086843,8.272427411749959,1,98.33333333333333,0.008333333333333333,0.5984363879598682
97,1.7481295093894005,0.6779954619705677,0.584845676086843,8.272427411749959,1,88.49557522123894,0.035398230088495575,0.6274343345481569
98,0.8988081123679876,0.65186515301466,0.584845676086843,8.272427411749959,1,90.0,0.02727272727272727,0.6007268675875499
99,0.8988081123679876,0.6779954619705677,0.2723776726052165,8.272427411749959,1,96.42857142857143,0.026785714285714284,0.6169307295028994
100,0.8988081123679876,0.6779954619705677,0.584845676086843,1.3337125331163406,1,99.15966386554622,0.0,0.6639777121179142
101,0.8988081123679876,0.6779954619705677,0.584845676086843,8.272427411749959,8,86.32478632478633,0.03418803418803419,0.6298292012927713
102,0.8988081123679876,0.65186515301466,0.2723776726052165,1.3337125331163406,8,89.47368421052632,0.03508771929824561,0.6514628246304727
103,1.7481295093894005,0.6779954619705677,0.2723776726052165,1.3337125331163406,8,86.20689655172414,0.04310344827586207,0.6074026100573823
104,1.7481295093894005,0.65186515301466,0.584845676086843,1.3337125331163406,8,92.98245614035088,0.043859649122807015,0.6150652336960694
105,1.7481295093894005,0.65186515301466,0.2723776726052165,8.272427411749959,8,83.33333333333333,0.043859649122807015,0.6618220012668333
106,1.7481295093894005,0.65186515301466,0.2723776726052165,1.3337125331163406,1,95.65217391304348,0.017391304347826087,0.6604385548261615
107,1.7481295093894005,0.65186515301466,0.2723776726052165,1.3337125331163406,8,87.82608695652173,0.02608695652173913,0.6444060724514301
108,1.931156799197197,0.19436320066452029,0.21922823879867792,2.0077005876228213,10,84.68468468468468,0.05405405405405406,0.5987778126711568
109,0.2649803087115288,0.19436320066452029,0.21922823879867792,2.0077005876228213,10,88.39285714285714,0.03571428571428571,0.6409658262153258
110,1.931156799197197,0.15622736215591432,0.21922823879867792,2.0077005876228213,10,90.43478260869566,0.02608695652173913,0.591923924368578
111,1.931156799197197,0.19436320066452029,0.7824241584166884,2.0077005876228213,10,82.75862068965517,0.04310344827586207,0.6060991089900701
112,1.931156799197197,0.19436320066452029,0.21922823879867792,8.907515631988645,10,92.43697478991596,0.01680672268907563,0.5899833445354552
113,1.931156799197197,0.19436320066452029,0.21922823879867792,2.0077005876228213,1,93.04347826086956,0.02608695652173913,0.5741135415600168
114,1.931156799197197,0.15622736215591432,0.7824241584166884,8.907515631988645,1,93.96551724137932,0.017241379310344827,0.6542453567022269
115,0.2649803087115288,0.19436320066452029,0.7824241584166884,8.907515631988645,1,98.21428571428571,0.017857142857142856,0.6982941455832382
116,0.2649803087115288,0.15622736215591432,0.21922823879867792,8.907515631988645,1,95.72649572649573,0.008547008547008548,0.6247512599735217
